Header
,6168,QM63,TRUE,FALSE,0,0,0,0,,2,0,0,0,0,0,TRUE,Didn't Try,Didn't Try,TRUE,,Null Zone 3 Fouls
,2096,QM63,TRUE,FALSE,1,0,0,0,,2,0,0,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,Bad Driver
,6230,QM63,TRUE,FALSE,0,0,0,0,,2,0,0,0,8,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,5987,QM63,TRUE,FALSE,1,0,0,0,,1,0,7,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,7302,QM63,TRUE,FALSE,0,0,0,0,,0,0,0,0,5,0,FALSE,Didn't Try,Didn't Try,FALSE,,Slow Collection
,5987,QM5,TRUE,FALSE,1,0,0,0,,0,0,3,0,1,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,4744,QM65,TRUE,FALSE,0,0,0,0,,1,0,0,0,9,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,1954,QM65,TRUE,FALSE,0,0,0,0,,0,0,0,0,0,0,TRUE,Didn't Try,Didn't Try,FALSE,,Slow Collection, Bad Driver
,3835,QM65,TRUE,FALSE,1,0,0,0,,0,0,6,0,0,0,TRUE,Didn't Try,Didn't Try,FALSE,,מעלית איטית
,7079,QM65,TRUE,FALSE,0,0,0,0,,1,0,0,0,3,0,FALSE,Didn't Try,Didn't Try,FALSE,,Bad
,1577,QM65,TRUE,FALSE,1,0,0,0,,2,0,6,0,0,0,TRUE,Successful,Didn't Try,FALSE,,
,3211,QM5,TRUE,FALSE,0,0,1,0,,3,0,2,0,2,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,1942,QM65,TRUE,FALSE,0,0,0,0,,2,0,0,0,0,0,TRUE,Failed,Didn't Try,FALSE,,Slow Collection
,5715,QM45,TRUE,FALSE,1,0,0,0,,0,0,1,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,התהפך באמצע המשחק
,5635,QM45,TRUE,FALSE,1,0,0,0,,0,0,3,0,0,0,TRUE,Failed,Didn't Try,FALSE,,Slow Collection
,1944,QM45,TRUE,FALSE,0,0,0,0,,1,0,0,0,0,0,TRUE,Didn't Try,Didn't Try,FALSE,,Slow Collection, Bad Driver
,3065,QM45,TRUE,FALSE,0,0,0,0,,2,0,0,0,5,0,FALSE,Didn't Try,Didn't Try,FALSE,,שחרר קוביה מצד לא נכון בניסיון לסוויץ
,6230,QM45,TRUE,FALSE,0,0,0,0,,1,0,0,0,6,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,3835,QM45,TRUE,FALSE,1,0,0,0,,3,0,3,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,2630,QM6,TRUE,FALSE,1,0,0,0,,2,0,5,0,1,0,TRUE,Failed,Didn't Try,TRUE,,
,3339,QM46,TRUE,FALSE,2,0,0,0,,3,0,3,0,0,0,TRUE,Didn't Try,Didn't Try,TRUE,,Null Zone Foul
,5554,QM46,TRUE,FALSE,1,0,0,0,,5,0,4,0,0,0,TRUE,Successful,Didn't Try,FALSE,,
,4661,QM46,TRUE,FALSE,0,0,0,0,,3,0,0,0,0,0,TRUE,Didn't Try,Didn't Try,FALSE,,Slow Collection
,4416,QM46,TRUE,FALSE,0,0,0,0,,3,0,3,0,3,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,7079,QM46,TRUE,FALSE,0,0,0,0,,1,0,0,0,7,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,3065,QM6,TRUE,FALSE,1,0,0,0,,1,0,1,0,0,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,5038,QM6,FALSE,FALSE,0,0,0,0,,0,0,0,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,5635,QM30,TRUE,FALSE,1,0,0,0,,0,0,1,0,0,0,TRUE,Successful,Didn't Try,FALSE,,Slow Collection
,3339,QM30,TRUE,FALSE,1,0,0,0,,3,0,3,0,0,0,TRUE,Failed,Didn't Try,FALSE,,מנגנון טיפוס נשבר
,3211,QM30,TRUE,FALSE,0,0,1,0,,1,0,0,0,2,0,TRUE,Didn't Try,Didn't Try,FALSE,,Slow Collection
,4320,QM6,TRUE,FALSE,0,0,0,0,,2,0,1,0,6,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,5747,QM30,FALSE,FALSE,0,0,0,0,,0,0,0,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,Stopped Working
,7079,QM30,TRUE,FALSE,0,0,0,0,,1,0,0,0,9,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,3065,QM32,FALSE,FALSE,0,0,0,0,,0,0,0,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,Stopped Working
,4661,QM32,TRUE,FALSE,0,0,0,0,,1,0,2,0,0,0,TRUE,Didn't Try,Didn't Try,FALSE,,Bad Driver
,5554,QM32,TRUE,FALSE,0,0,1,0,,1,0,3,0,2,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,2630,QM32,TRUE,FALSE,0,0,0,0,,0,0,0,0,1,0,TRUE,Didn't Try,Didn't Try,TRUE,,Pinning foul,, Slow Collection, Bad Driver
